OBJECTID;code;X;Y;workplaceP;;;
1;1;1;1;15279,6397;91677,8382;1;1
2;2;1;1;15279,6397;;0;1
3;3;1;1;15279,6397;;0;1
4;4;1;1;15279,6397;;0;1
5;5;1;1;15279,6397;;0;1
6;6;1;1;15279,6397;;0;1
7;7;1;1;7727,035936;54089,25155;1;2
8;8;1;1;7727,035936;;0;2
9;9;1;1;7727,035936;;0;2
10;10;1;1;7727,035936;;0;2
11;11;1;1;7727,035936;;0;2
12;12;1;1;7727,035936;;0;2
13;13;1;1;7727,035936;;0;2
14;14;1;1;7122,541414;21367,62424;1;3
15;15;1;1;7122,541414;;0;3
16;16;1;1;7122,541414;;0;3
17;17;1;1;7433,722055;37168,61028;1;4
18;18;1;1;7433,722055;;0;4
19;19;1;1;7433,722055;;0;4
20;20;1;1;7433,722055;;0;4
21;21;1;1;7433,722055;;0;4
22;22;1;1;28677,06117;114708,2447;1;5
23;23;1;1;28677,06117;;0;5
24;24;1;1;28677,06117;;0;5
25;25;1;1;28677,06117;;0;5
26;26;1;1;9948,42285;49742,11425;1;6
27;27;1;1;9948,42285;;0;6
28;28;1;1;9948,42285;;0;6
29;29;1;1;9948,42285;;0;6
30;30;1;1;9948,42285;;0;6
31;31;1;1;6403,206838;44822,44787;1;7
32;32;1;1;6403,206838;;0;7
33;33;1;1;6403,206838;;0;7
34;34;1;1;6403,206838;;0;7
35;35;1;1;6403,206838;;0;7
36;36;1;1;6403,206838;;0;7
37;37;1;1;6403,206838;;0;7
38;38;1;1;3896,49197;15585,96788;1;8
39;39;1;1;3896,49197;;0;8
40;40;1;1;3896,49197;;0;8
41;41;1;1;3896,49197;;0;8
42;42;1;1;4632,738279;18530,95312;1;9
43;43;1;1;4632,738279;;0;9
44;44;1;1;4632,738279;;0;9
45;45;1;1;4632,738279;;0;9
46;46;1;1;6502,547285;6502,547285;1;10
47;47;1;1;1234,83853;2469,67706;1;11
48;48;1;1;1234,83853;;0;11
49;49;1;1;3256,621853;19539,73112;1;12
50;50;1;1;3256,621853;;0;12
51;51;1;1;3256,621853;;0;12
52;52;1;1;3256,621853;;0;12
53;53;1;1;3256,621853;;0;12
54;54;1;1;3256,621853;;0;12
55;55;1;1;8458,125135;8458,125135;1;13
56;56;1;1;8092,304751;32369,219;1;14
57;57;1;1;8092,304751;;0;14
58;58;1;1;8092,304751;;0;14
59;59;1;1;8092,304751;;0;14
60;60;1;1;2704,261834;8112,785502;1;15
61;61;1;1;2704,261834;;0;15
62;62;1;1;2704,261834;;0;15
63;63;1;1;4562,975056;18251,90022;1;16
64;64;1;1;4562,975056;;0;16
65;65;1;1;4562,975056;;0;16
66;66;1;1;4562,975056;;0;16
67;67;1;1;1561,380291;7806,901455;1;17
68;68;1;1;1561,380291;;0;17
69;69;1;1;1561,380291;;0;17
70;70;1;1;1561,380291;;0;17
71;71;1;1;1561,380291;;0;17
72;72;1;1;3693,923407;25857,46385;1;18
73;73;1;1;3693,923407;;0;18
74;74;1;1;3693,923407;;0;18
75;75;1;1;3693,923407;;0;18
76;76;1;1;3693,923407;;0;18
77;77;1;1;3693,923407;;0;18
78;78;1;1;3693,923407;;0;18
79;79;1;1;2600,460059;13002,3003;1;19
80;80;1;1;2600,460059;;0;19
81;81;1;1;2600,460059;;0;19
82;82;1;1;2600,460059;;0;19
83;83;1;1;2600,460059;;0;19
84;84;1;1;3415,615553;10246,84666;1;20
85;85;1;1;3415,615553;;0;20
86;86;1;1;3415,615553;;0;20
87;87;1;1;1732,665953;8663,329765;1;21
88;88;1;1;1732,665953;;0;21
89;89;1;1;1732,665953;;0;21
90;90;1;1;1732,665953;;0;21
91;91;1;1;1732,665953;;0;21
92;92;1;1;3343,82584;10031,47752;1;22
93;93;1;1;3343,82584;;0;22
94;94;1;1;3343,82584;;0;22
95;95;1;1;6161,916142;12323,83228;1;23
96;96;1;1;6161,916142;;0;23
97;97;1;1;5462,344818;21849,37927;1;24
98;98;1;1;5462,344818;;0;24
99;99;1;1;5462,344818;;0;24
100;100;1;1;5462,344818;;0;24
101;101;1;1;4476,68018;8953,36036;1;25
102;102;1;1;4476,68018;;0;25
103;103;1;1;6978,825516;6978,825516;1;26
104;104;1;1;3527,617584;17638,08792;1;27
105;105;1;1;3527,617584;;0;27
106;106;1;1;3527,617584;;0;27
107;107;1;1;3527,617584;;0;27
108;108;1;1;3527,617584;;0;27
109;109;1;1;6978,825516;55830,60413;1;28
110;110;1;1;6978,825516;;0;28
111;111;1;1;6978,825516;;0;28
112;112;1;1;6978,825516;;0;28
113;113;1;1;6978,825516;;0;28
114;114;1;1;6978,825516;;0;28
115;115;1;1;6978,825516;;0;28
116;116;1;1;6978,825516;;0;28
117;117;1;1;6902,430368;20707,2911;1;29
118;118;1;1;6902,430368;;0;29
119;119;1;1;6902,430368;;0;29
120;120;1;1;6432,738079;32163,6904;1;30
121;121;1;1;6432,738079;;0;30
122;122;1;1;6432,738079;;0;30
123;123;1;1;6432,738079;;0;30
124;124;1;1;6432,738079;;0;30
125;125;1;1;7841,320277;23523,96083;1;31
126;126;1;1;7841,320277;;0;31
127;127;1;1;7841,320277;;0;31
128;128;1;1;6704,727025;33523,63513;1;32
129;129;1;1;6704,727025;;0;32
130;130;1;1;6704,727025;;0;32
131;131;1;1;6704,727025;;0;32
132;132;1;1;6704,727025;;0;32
133;133;1;1;20146,27256;40292,54512;1;33
134;134;1;1;20146,27256;;0;33
135;135;1;1;832,1936837;2496,581051;1;34
136;136;1;1;832,1936837;;0;34
137;137;1;1;832,1936837;;0;34
138;138;1;1;1870,112078;9350,56039;1;35
139;139;1;1;1870,112078;;0;35
140;140;1;1;1870,112078;;0;35
141;141;1;1;1870,112078;;0;35
142;142;1;1;1870,112078;;0;35
143;143;1;1;4204,732457;37842,59211;1;36
144;144;1;1;4204,732457;;0;36
145;145;1;1;4204,732457;;0;36
146;146;1;1;4204,732457;;0;36
147;147;1;1;4204,732457;;0;36
148;148;1;1;4204,732457;;0;36
149;149;1;1;4204,732457;;0;36
150;150;1;1;4204,732457;;0;36
151;151;1;1;4204,732457;;0;36
152;152;1;1;10392,96353;41571,85412;1;37
153;153;1;1;10392,96353;;0;37
154;154;1;1;10392,96353;;0;37
155;155;1;1;10392,96353;;0;37
156;156;1;1;5376,043397;16128,13019;1;38
157;157;1;1;5376,043397;;0;38
158;158;1;1;5376,043397;;0;38
159;159;1;1;1033,226999;4132,907996;1;39
160;160;1;1;1033,226999;;0;39
161;161;1;1;1033,226999;;0;39
162;162;1;1;1033,226999;;0;39
163;163;1;1;9424,034521;18848,06904;1;40
164;164;1;1;9424,034521;;0;40
165;165;1;1;3093,16468;9279,49404;1;41
166;166;1;1;3093,16468;;0;41
167;167;1;1;3093,16468;;0;41
168;168;1;1;4186,797172;25120,78303;1;42
169;169;1;1;4186,797172;;0;42
170;170;1;1;4186,797172;;0;42
171;171;1;1;4186,797172;;0;42
172;172;1;1;4186,797172;;0;42
173;173;1;1;4186,797172;;0;42
174;174;1;1;3173,481598;9520,444794;1;43
175;175;1;1;3173,481598;;0;43
176;176;1;1;3173,481598;;0;43
177;177;1;1;3018,596844;24148,77475;1;44
178;178;1;1;3018,596844;;0;44
179;179;1;1;3018,596844;;0;44
180;180;1;1;3018,596844;;0;44
181;181;1;1;3018,596844;;0;44
182;182;1;1;3018,596844;;0;44
183;183;1;1;3018,596844;;0;44
184;184;1;1;3018,596844;;0;44
185;185;1;1;4060,275192;12180,82558;1;45
186;186;1;1;4060,275192;;0;45
187;187;1;1;4060,275192;;0;45
188;188;1;1;5045,893793;40367,15034;1;46
189;189;1;1;5045,893793;;0;46
190;190;1;1;5045,893793;;0;46
191;191;1;1;5045,893793;;0;46
192;192;1;1;5045,893793;;0;46
193;193;1;1;5045,893793;;0;46
194;194;1;1;5045,893793;;0;46
195;195;1;1;5045,893793;;0;46
196;196;1;1;3108,033412;18648,20047;1;47
197;197;1;1;3108,033412;;0;47
198;198;1;1;3108,033412;;0;47
199;199;1;1;3108,033412;;0;47
200;200;1;1;3108,033412;;0;47
201;201;1;1;3108,033412;;0;47
202;202;1;1;2278,065518;9112,262072;1;48
203;203;1;1;2278,065518;;0;48
204;204;1;1;2278,065518;;0;48
205;205;1;1;2278,065518;;0;48
206;206;1;1;3584,526726;21507,16036;1;49
207;207;1;1;3584,526726;;0;49
208;208;1;1;3584,526726;;0;49
209;209;1;1;3584,526726;;0;49
210;210;1;1;3584,526726;;0;49
211;211;1;1;3584,526726;;0;49
212;212;1;1;2818,588635;11274,35454;1;50
213;213;1;1;2818,588635;;0;50
214;214;1;1;2818,588635;;0;50
215;215;1;1;2818,588635;;0;50
216;216;1;1;1782,262183;7129,048732;1;51
217;217;1;1;1782,262183;;0;51
218;218;1;1;1782,262183;;0;51
219;219;1;1;1782,262183;;0;51
220;220;1;1;2710,068484;10840,27394;1;52
221;221;1;1;2710,068484;;0;52
222;222;1;1;2710,068484;;0;52
223;223;1;1;2710,068484;;0;52
224;224;1;1;4890,573119;9781,146238;1;53
225;225;1;1;4890,573119;;0;53
226;226;1;1;3714,883674;14859,5347;1;54
227;227;1;1;3714,883674;;0;54
228;228;1;1;3714,883674;;0;54
229;229;1;1;3714,883674;;0;54
230;230;1;1;12387,58463;37162,75389;1;55
231;231;1;1;12387,58463;;0;55
232;232;1;1;12387,58463;;0;55
233;233;1;1;6894,237604;20682,71281;1;56
234;234;1;1;6894,237604;;0;56
235;235;1;1;6894,237604;;0;56
236;236;1;1;7984,063598;31936,25439;1;57
237;237;1;1;7984,063598;;0;57
238;238;1;1;7984,063598;;0;57
239;239;1;1;7984,063598;;0;57
240;240;1;1;9744,800352;38979,20141;1;58
241;241;1;1;9744,800352;;0;58
242;242;1;1;9744,800352;;0;58
243;243;1;1;9744,800352;;0;58
244;244;1;1;4060,753313;20303,76657;1;59
245;245;1;1;4060,753313;;0;59
246;246;1;1;4060,753313;;0;59
247;247;1;1;4060,753313;;0;59
248;248;1;1;4060,753313;;0;59
249;249;1;1;4380,750189;35046,00151;1;60
250;250;1;1;4380,750189;;0;60
251;251;1;1;4380,750189;;0;60
252;252;1;1;4380,750189;;0;60
253;253;1;1;4380,750189;;0;60
254;254;1;1;4380,750189;;0;60
255;255;1;1;4380,750189;;0;60
256;256;1;1;4380,750189;;0;60
257;257;1;1;3675,557381;22053,34429;1;61
258;258;1;1;3675,557381;;0;61
259;259;1;1;3675,557381;;0;61
260;260;1;1;3675,557381;;0;61
261;261;1;1;3675,557381;;0;61
262;262;1;1;3675,557381;;0;61
263;263;1;1;3601,45032;21608,70192;1;62
264;264;1;1;3601,45032;;0;62
265;265;1;1;3601,45032;;0;62
266;266;1;1;3601,45032;;0;62
267;267;1;1;3601,45032;;0;62
268;268;1;1;3601,45032;;0;62
269;269;1;1;5121,331184;25606,65592;1;63
270;270;1;1;5121,331184;;0;63
271;271;1;1;5121,331184;;0;63
272;272;1;1;5121,331184;;0;63
273;273;1;1;5121,331184;;0;63
274;274;1;1;6993,8931;13987,7862;1;64
275;275;1;1;6993,8931;;0;64
276;276;1;1;5710,482134;51394,33921;1;65
277;277;1;1;5710,482134;;0;65
278;278;1;1;5710,482134;;0;65
279;279;1;1;5710,482134;;0;65
280;280;1;1;5710,482134;;0;65
281;281;1;1;5710,482134;;0;65
282;282;1;1;5710,482134;;0;65
283;283;1;1;5710,482134;;0;65
284;284;1;1;5710,482134;;0;65
285;285;1;1;8108,878454;24326,63536;1;66
286;286;1;1;8108,878454;;0;66
287;287;1;1;8108,878454;;0;66
288;288;1;1;5872,648951;17617,94685;1;67
289;289;1;1;5872,648951;;0;67
290;290;1;1;5872,648951;;0;67
291;291;1;1;12028,36306;72170,17836;1;68
292;292;1;1;12028,36306;;0;68
293;293;1;1;12028,36306;;0;68
294;294;1;1;12028,36306;;0;68
295;295;1;1;12028,36306;;0;68
296;296;1;1;12028,36306;;0;68
297;297;1;1;5870,343674;23481,3747;1;69
298;298;1;1;5870,343674;;0;69
299;299;1;1;5870,343674;;0;69
300;300;1;1;5870,343674;;0;69
301;301;1;1;7075,494436;21226,48331;1;70
302;302;1;1;7075,494436;;0;70
303;303;1;1;7075,494436;;0;70
304;304;1;1;3803,767944;22822,60766;1;71
305;305;1;1;3803,767944;;0;71
306;306;1;1;3803,767944;;0;71
307;307;1;1;3803,767944;;0;71
308;308;1;1;3803,767944;;0;71
309;309;1;1;3803,767944;;0;71
310;310;1;1;6140,625214;30703,12607;1;72
311;311;1;1;6140,625214;;0;72
312;312;1;1;6140,625214;;0;72
313;313;1;1;6140,625214;;0;72
314;314;1;1;6140,625214;;0;72
315;315;1;1;13466,73411;67333,67055;1;73
316;316;1;1;13466,73411;;0;73
317;317;1;1;13466,73411;;0;73
318;318;1;1;13466,73411;;0;73
319;319;1;1;13466,73411;;0;73
320;320;1;1;7961,418741;31845,67496;1;74
321;321;1;1;7961,418741;;0;74
322;322;1;1;7961,418741;;0;74
323;323;1;1;7961,418741;;0;74
324;324;1;1;9571,923619;19143,84724;1;75
325;325;1;1;9571,923619;;0;75
326;326;1;1;5596,230358;27981,15179;1;76
327;327;1;1;5596,230358;;0;76
328;328;1;1;5596,230358;;0;76
329;329;1;1;5596,230358;;0;76
330;330;1;1;5596,230358;;0;76
331;331;1;1;10179,11407;50895,57035;1;77
332;332;1;1;10179,11407;;0;77
333;333;1;1;10179,11407;;0;77
334;334;1;1;10179,11407;;0;77
335;335;1;1;10179,11407;;0;77
336;336;1;1;7986,872294;23960,61688;1;78
337;337;1;1;7986,872294;;0;78
338;338;1;1;7986,872294;;0;78
339;339;1;1;11924,47621;35773,42863;1;79
340;340;1;1;11924,47621;;0;79
341;341;1;1;11924,47621;;0;79
342;342;1;1;5949,622455;23798,48982;1;80
343;343;1;1;5949,622455;;0;80
344;344;1;1;5949,622455;;0;80
345;345;1;1;5949,622455;;0;80
346;346;1;1;7265,992524;43595,95514;1;81
347;347;1;1;7265,992524;;0;81
348;348;1;1;7265,992524;;0;81
349;349;1;1;7265,992524;;0;81
350;350;1;1;7265,992524;;0;81
351;351;1;1;7265,992524;;0;81
352;352;1;1;10059,88932;60359,33592;1;82
353;353;1;1;10059,88932;;0;82
354;354;1;1;10059,88932;;0;82
355;355;1;1;10059,88932;;0;82
356;356;1;1;10059,88932;;0;82
357;357;1;1;10059,88932;;0;82
358;358;1;1;2667,118926;18669,83248;1;83
359;359;1;1;2667,118926;;0;83
360;360;1;1;2667,118926;;0;83
361;361;1;1;2667,118926;;0;83
362;362;1;1;2667,118926;;0;83
363;363;1;1;2667,118926;;0;83
364;364;1;1;2667,118926;;0;83
365;365;1;1;3320,468387;9961,405161;1;84
366;366;1;1;3320,468387;;0;84
367;367;1;1;3320,468387;;0;84
368;368;1;1;2405,65978;7216,97934;1;85
369;369;1;1;2405,65978;;0;85
370;370;1;1;2405,65978;;0;85
371;371;1;1;1629,753854;4889,261562;1;86
372;372;1;1;1629,753854;;0;86
373;373;1;1;1629,753854;;0;86
374;374;1;1;1771,087288;12397,61102;1;87
375;375;1;1;1771,087288;;0;87
376;376;1;1;1771,087288;;0;87
377;377;1;1;1771,087288;;0;87
378;378;1;1;1771,087288;;0;87
379;379;1;1;1771,087288;;0;87
380;380;1;1;1771,087288;;0;87
381;381;1;1;4297,331258;21486,65629;1;88
382;382;1;1;4297,331258;;0;88
383;383;1;1;4297,331258;;0;88
384;384;1;1;4297,331258;;0;88
385;385;1;1;4297,331258;;0;88
386;386;1;1;1185,476703;3556,430109;1;89
387;387;1;1;1185,476703;;0;89
388;388;1;1;1185,476703;;0;89
389;389;1;1;6233,12851;12466,25702;1;90
390;390;1;1;6233,12851;;0;90
391;391;1;1;6889,550822;27558,20329;1;91
392;392;1;1;6889,550822;;0;91
393;393;1;1;6889,550822;;0;91
394;394;1;1;6889,550822;;0;91
395;395;1;1;10569,11189;21138,22378;1;92
396;396;1;1;10569,11189;;0;92
397;397;1;1;6264,669171;25058,67668;1;93
398;398;1;1;6264,669171;;0;93
399;399;1;1;6264,669171;;0;93
400;400;1;1;6264,669171;;0;93
401;401;1;1;3786,181309;15144,72524;1;94
402;402;1;1;3786,181309;;0;94
403;403;1;1;3786,181309;;0;94
404;404;1;1;3786,181309;;0;94
405;405;1;1;1536,619246;10756,33472;1;95
406;406;1;1;1536,619246;;0;95
407;407;1;1;1536,619246;;0;95
408;408;1;1;1536,619246;;0;95
409;409;1;1;1536,619246;;0;95
410;410;1;1;1536,619246;;0;95
411;411;1;1;1536,619246;;0;95
412;412;1;1;2218,158167;13308,949;1;96
413;413;1;1;2218,158167;;0;96
414;414;1;1;2218,158167;;0;96
415;415;1;1;2218,158167;;0;96
416;416;1;1;2218,158167;;0;96
417;417;1;1;2218,158167;;0;96
418;418;1;1;2168,205527;15177,43869;1;97
419;419;1;1;2168,205527;;0;97
420;420;1;1;2168,205527;;0;97
421;421;1;1;2168,205527;;0;97
422;422;1;1;2168,205527;;0;97
423;423;1;1;2168,205527;;0;97
424;424;1;1;2168,205527;;0;97
425;425;1;1;5097,668392;15293,00518;1;98
426;426;1;1;5097,668392;;0;98
427;427;1;1;5097,668392;;0;98
428;428;1;1;5577,058393;33462,35036;1;99
429;429;1;1;5577,058393;;0;99
430;430;1;1;5577,058393;;0;99
431;431;1;1;5577,058393;;0;99
432;432;1;1;5577,058393;;0;99
433;433;1;1;5577,058393;;0;99
434;434;1;1;5823,169801;46585,35841;1;100
435;435;1;1;5823,169801;;0;100
436;436;1;1;5823,169801;;0;100
437;437;1;1;5823,169801;;0;100
438;438;1;1;5823,169801;;0;100
439;439;1;1;5823,169801;;0;100
440;440;1;1;5823,169801;;0;100
441;441;1;1;5823,169801;;0;100
442;442;1;1;1722,971848;10337,83109;1;101
443;443;1;1;1722,971848;;0;101
444;444;1;1;1722,971848;;0;101
445;445;1;1;1722,971848;;0;101
446;446;1;1;1722,971848;;0;101
447;447;1;1;1722,971848;;0;101
448;448;1;1;1334,121376;9338,849632;1;102
449;449;1;1;1334,121376;;0;102
450;450;1;1;1334,121376;;0;102
451;451;1;1;1334,121376;;0;102
452;452;1;1;1334,121376;;0;102
453;453;1;1;1334,121376;;0;102
454;454;1;1;1334,121376;;0;102
455;455;1;1;1496,413088;4489,239264;1;103
456;456;1;1;1496,413088;;0;103
457;457;1;1;1496,413088;;0;103
458;458;1;1;1542,019065;3084,03813;1;104
459;459;1;1;1542,019065;;0;104
460;460;1;1;5484,668259;16454,00478;1;105
461;461;1;1;5484,668259;;0;105
462;462;1;1;5484,668259;;0;105
463;463;1;1;5937,909588;17813,72876;1;106
464;464;1;1;5937,909588;;0;106
465;465;1;1;5937,909588;;0;106
466;466;1;1;6364,528838;19093,58651;1;107
467;467;1;1;6364,528838;;0;107
468;468;1;1;6364,528838;;0;107
469;469;1;1;9660,904165;28982,7125;1;108
470;470;1;1;9660,904165;;0;108
471;471;1;1;9660,904165;;0;108
472;472;1;1;3376,84911;33768,4911;1;109
473;473;1;1;3376,84911;;0;109
474;474;1;1;3376,84911;;0;109
475;475;1;1;3376,84911;;0;109
476;476;1;1;3376,84911;;0;109
477;477;1;1;3376,84911;;0;109
478;478;1;1;3376,84911;;0;109
479;479;1;1;3376,84911;;0;109
480;480;1;1;3376,84911;;0;109
481;481;1;1;3376,84911;;0;109
482;482;1;1;1760,247497;17602,47497;1;110
483;483;1;1;1760,247497;;0;110
484;484;1;1;1760,247497;;0;110
485;485;1;1;1760,247497;;0;110
486;486;1;1;1760,247497;;0;110
487;487;1;1;1760,247497;;0;110
488;488;1;1;1760,247497;;0;110
489;489;1;1;1760,247497;;0;110
490;490;1;1;1760,247497;;0;110
491;491;1;1;1760,247497;;0;110
492;492;1;1;4681,647749;14044,94325;1;111
493;493;1;1;4681,647749;;0;111
494;494;1;1;4681,647749;;0;111
495;495;1;1;6213,239261;12426,47852;1;112
496;496;1;1;6213,239261;;0;112
497;497;1;1;9273,240148;27819,72044;1;113
498;498;1;1;9273,240148;;0;113
499;499;1;1;9273,240148;;0;113
500;500;1;1;177,2975334;177,2975334;1;114
501;501;1;1;1380,891714;8285,350284;1;115
502;502;1;1;1380,891714;;0;115
503;503;1;1;1380,891714;;0;115
504;504;1;1;1380,891714;;0;115
505;505;1;1;1380,891714;;0;115
506;506;1;1;1380,891714;;0;115
507;507;1;1;2563,823292;25638,23292;1;116
508;508;1;1;2563,823292;;0;116
509;509;1;1;2563,823292;;0;116
510;510;1;1;2563,823292;;0;116
511;511;1;1;2563,823292;;0;116
512;512;1;1;2563,823292;;0;116
513;513;1;1;2563,823292;;0;116
514;514;1;1;2563,823292;;0;116
515;515;1;1;2563,823292;;0;116
516;516;1;1;2563,823292;;0;116
517;517;1;1;5725,753084;11451,50617;1;117
518;518;1;1;5725,753084;;0;117
519;519;1;1;2451,8068;4903,6136;1;118
520;520;1;1;2451,8068;;0;118
521;521;1;1;2164,784141;19483,05727;1;119
522;522;1;1;2164,784141;;0;119
523;523;1;1;2164,784141;;0;119
524;524;1;1;2164,784141;;0;119
525;525;1;1;2164,784141;;0;119
526;526;1;1;2164,784141;;0;119
527;527;1;1;2164,784141;;0;119
528;528;1;1;2164,784141;;0;119
529;529;1;1;2164,784141;;0;119
530;530;1;1;0;0;0;119
531;531;1;1;3952,890141;11858,67042;1;120
532;532;1;1;3952,890141;;0;120
533;533;1;1;3952,890141;;0;120
534;534;1;1;5555,144414;16665,43324;1;121
535;535;1;1;5555,144414;;0;121
536;536;1;1;5555,144414;;0;121
537;537;1;1;2647,288234;13236,44117;1;122
538;538;1;1;2647,288234;;0;122
539;539;1;1;2647,288234;;0;122
540;540;1;1;2647,288234;;0;122
541;541;1;1;2647,288234;;0;122
542;542;1;1;3983,596596;7967,193192;1;123
543;543;1;1;3983,596596;;0;123
544;544;1;1;4635,559933;9271,119866;1;124
545;545;1;1;4635,559933;;0;124
546;546;1;1;3103,989279;31039,89279;1;125
547;547;1;1;3103,989279;;0;125
548;548;1;1;3103,989279;;0;125
549;549;1;1;3103,989279;;0;125
550;550;1;1;3103,989279;;0;125
551;551;1;1;3103,989279;;0;125
552;552;1;1;3103,989279;;0;125
553;553;1;1;3103,989279;;0;125
554;554;1;1;3103,989279;;0;125
555;555;1;1;3103,989279;;0;125
556;556;1;1;3847,736871;7695,473742;1;126
557;557;1;1;3847,736871;;0;126
558;558;1;1;6216,87889;12433,75778;1;127
559;559;1;1;6216,87889;;0;127
560;560;1;1;5402,460491;5402,460491;1;128
561;561;1;1;11697,24962;11697,24962;1;129
562;562;1;1;3995,576434;3995,576434;1;130
563;563;1;1;5611,814028;28059,07014;1;131
564;564;1;1;5611,814028;;0;131
565;565;1;1;5611,814028;;0;131
566;566;1;1;5611,814028;;0;131
567;567;1;1;5611,814028;;0;131
568;568;1;1;8256,88987;16513,77974;1;132
569;569;1;1;8256,88987;;0;132
570;570;1;1;3916,801556;19584,00778;1;133
571;571;1;1;3916,801556;;0;133
572;572;1;1;3916,801556;;0;133
573;573;1;1;3916,801556;;0;133
574;574;1;1;3916,801556;;0;133
575;575;1;1;3769,084807;30152,67846;1;134
576;576;1;1;3769,084807;;0;134
577;577;1;1;3769,084807;;0;134
578;578;1;1;3769,084807;;0;134
579;579;1;1;3769,084807;;0;134
580;580;1;1;3769,084807;;0;134
581;581;1;1;3769,084807;;0;134
582;582;1;1;3769,084807;;0;134
583;583;1;1;5099,695629;15299,08689;1;135
584;584;1;1;5099,695629;;0;135
585;585;1;1;5099,695629;;0;135
586;586;1;1;6617,803085;19853,40926;1;136
587;587;1;1;6617,803085;;0;136
588;588;1;1;6617,803085;;0;136
589;589;1;1;3742,801937;26199,61356;1;137
590;590;1;1;3742,801937;;0;137
591;591;1;1;3742,801937;;0;137
592;592;1;1;3742,801937;;0;137
593;593;1;1;3742,801937;;0;137
594;594;1;1;3742,801937;;0;137
595;595;1;1;3742,801937;;0;137
596;596;1;1;3641,605144;21849,63086;1;138
597;597;1;1;3641,605144;;0;138
598;598;1;1;3641,605144;;0;138
599;599;1;1;3641,605144;;0;138
600;600;1;1;3641,605144;;0;138
601;601;1;1;3641,605144;;0;138
602;602;1;1;9120,953595;9120,953595;1;139
603;603;1;1;0;0;0;139
604;604;1;1;12138,81384;24277,62768;1;140
605;605;1;1;12138,81384;;0;140
606;606;1;1;2537,318021;2537,318021;1;141
607;607;1;1;8502,969014;8502,969014;1;142
608;608;1;1;6918,36964;6918,36964;1;143
609;609;1;1;892,8562544;892,8562544;1;144
610;610;1;1;2758,699974;8276,099922;1;145
611;611;1;1;2758,699974;;0;145
612;612;1;1;2758,699974;;0;145
613;613;1;1;5756,577849;17269,73355;1;146
614;614;1;1;5756,577849;;0;146
615;615;1;1;5756,577849;;0;146
616;616;1;1;2989,515958;14947,57979;1;147
617;617;1;1;2989,515958;;0;147
618;618;1;1;2989,515958;;0;147
619;619;1;1;2989,515958;;0;147
620;620;1;1;2989,515958;;0;147
621;621;1;1;4300,094901;8600,189802;1;148
622;622;1;1;4300,094901;;0;148
623;623;1;1;2450,21097;12251,05485;1;149
624;624;1;1;2450,21097;;0;149
625;625;1;1;2450,21097;;0;149
626;626;1;1;2450,21097;;0;149
627;627;1;1;2450,21097;;0;149
628;628;1;1;5319,799558;5319,799558;1;150
629;629;1;1;8784,681387;26354,04416;1;151
630;630;1;1;8784,681387;;0;151
631;631;1;1;8784,681387;;0;151
632;632;1;1;6272,97004;6272,97004;1;152
633;633;1;1;8538,238565;17076,47713;1;153
634;634;1;1;8538,238565;;0;153
635;635;1;1;7921,179592;23763,53878;1;154
636;636;1;1;7921,179592;;0;154
637;637;1;1;7921,179592;;0;154
638;638;1;1;5638,097631;22552,39052;1;155
639;639;1;1;5638,097631;;0;155
640;640;1;1;5638,097631;;0;155
641;641;1;1;5638,097631;;0;155
642;642;1;1;8652,116217;34608,46487;1;156
643;643;1;1;8652,116217;;0;156
644;644;1;1;8652,116217;;0;156
645;645;1;1;8652,116217;;0;156
646;646;1;1;3680,289067;22081,7344;1;157
647;647;1;1;3680,289067;;0;157
648;648;1;1;3680,289067;;0;157
649;649;1;1;3680,289067;;0;157
650;650;1;1;3680,289067;;0;157
651;651;1;1;3680,289067;;0;157
652;652;1;1;3464,497843;20786,98706;1;158
653;653;1;1;3464,497843;;0;158
654;654;1;1;3464,497843;;0;158
655;655;1;1;3464,497843;;0;158
656;656;1;1;3464,497843;;0;158
657;657;1;1;3464,497843;;0;158
658;658;1;1;1792,482222;8962,41111;1;159
659;659;1;1;1792,482222;;0;159
660;660;1;1;1792,482222;;0;159
661;661;1;1;1792,482222;;0;159
662;662;1;1;1792,482222;;0;159
663;663;1;1;5703,352048;17110,05614;1;160
664;664;1;1;5703,352048;;0;160
665;665;1;1;5703,352048;;0;160
666;666;1;1;7331,566888;29326,26755;1;161
667;667;1;1;7331,566888;;0;161
668;668;1;1;7331,566888;;0;161
669;669;1;1;7331,566888;;0;161
670;670;1;1;7074,854451;35374,27226;1;162
671;671;1;1;7074,854451;;0;162
672;672;1;1;7074,854451;;0;162
673;673;1;1;7074,854451;;0;162
674;674;1;1;7074,854451;;0;162
675;675;1;1;2764,365713;13821,82857;1;163
676;676;1;1;2764,365713;;0;163
677;677;1;1;2764,365713;;0;163
678;678;1;1;2764,365713;;0;163
679;679;1;1;2764,365713;;0;163
680;680;1;1;2841,65156;19891,56092;1;164
681;681;1;1;2841,65156;;0;164
682;682;1;1;2841,65156;;0;164
683;683;1;1;2841,65156;;0;164
684;684;1;1;2841,65156;;0;164
685;685;1;1;2841,65156;;0;164
686;686;1;1;2841,65156;;0;164
687;687;1;1;2436,827471;26805,10218;1;165
688;688;1;1;2436,827471;;0;165
689;689;1;1;2436,827471;;0;165
690;690;1;1;2436,827471;;0;165
691;691;1;1;2436,827471;;0;165
692;692;1;1;2436,827471;;0;165
